meshblock_id,liveability_score,social_infrastructure_index,social_infrastructure_culture_and_leisure,social_infrastructure_community_and_sport,social_infrastructure_education,social_infrastructure_health_services,social_infrastructure_closest_gp,social_infrastructure_closest_gp_bulk_bill,social_infrastructure_closest_playground,delwp_social_infrastructure_index,delwp_primary_schools_within_1400m,delwp_secondary_schools_within_2600m,delwp_closest_primary_school,delwp_closest_secondary_school,walkability_closest_activity_centre,walkability_dwelling_density,walkability_street_connectivity,walkability_daily_living_score,walkability_index,transport_closest_pt,transport_percent_dwellings_400m_bus,transport_percent_dwellings_400m_regular_pt,transport_closest_train,transport_closest_bus_with_15_min_service,transport_closest_bus_with_30_min_service,transport_closest_bus_with_45_min_service,pos_closest,pos_percent_within_400m,pos_closest_large,pos_percent_400m_large,pos_percent_400m_local_park,pos_percent_400m_neighbourhood_park,pos_percent_400m_neighbourhood_rec_park,pos_closest_with_toilet,alcohol_closest_on_licence,alcohol_closest_off_licence,alcohol_number_on_licences_400m,alcohol_number_off_licences_800m,food_percent_dwellings_no_food_3200m,food_percent_dwellings_1000m_supermarket,food_closest_healthy_food,food_closest_fast_food,employment_percent_working_locally
20448920000.0,101.16883639744,5.97916666666667,0.0,0.0,3.04166666666667,2.9375,481.125,1732.91666666667,314.0,5.97916666666667,100.0,100.0,1076.89583333333,782.583333333333,919.895833333333,5556.96010933948,253.791666666667,1.49360434417779,0.394788909084482,190.354166666667,100.0,100.0,2537.20833333333,190.354166666667,190.354166666667,190.354166666667,176.854166666667,100.0,594.0625,0.0,0.0,100.0,100.0,1186.75,597.375,633.895833333333,0.0,2.3125,0.0,75.0,919.895833333333,1489.16666666667,22.0183486238532
20449090000.0,101.522888728414,8.84745762711865,0.76271186440678,0.0,4.0,4.08474576271187,739.983050847458,868.084745762712,543.728813559322,8.84745762711865,100.0,100.0,525.796610169492,730.830508474577,952.77966101695,7993.47769297757,284.169491525424,2.05463471496474,1.8809297197222,468.898305084746,16.9491525423729,27.1186440677966,1770.30508474576,494.135593220339,494.135593220339,494.135593220339,360.64406779661,62.7118644067797,486.322033898305,20.3389830508475,0.0,50.8474576271187,62.7118644067797,683.237288135594,466.508474576271,469.983050847458,0.322033898305085,8.23728813559322,0.0,62.7118644067797,952.779661016949,490.237288135594,22.9508196721311
20449530000.0,100.976112793413,5.09259259259259,0.0,0.0,3.51851851851852,1.57407407407407,291.907407407407,1546.68518518518,380.759259259259,4.96296296296296,87.0370370370371,100.0,1251.96296296296,750.444444444444,965.129629629629,5190.21031772451,230.574074074074,1.43368431141313,0.0578910688414871,195.5,100.0,100.0,2744.53703703704,195.5,195.5,195.5,297.074074074074,90.7407407407407,772.703703703704,0.0,0.0,90.7407407407407,90.7407407407407,1001.24074074074,438.722222222222,438.722222222222,0.351851851851852,2.01851851851852,0.0,61.1111111111111,965.12962962963,1460.48148148148,22.0183486238532
20449540000.0,100.101977355784,4.88235294117647,0.0,0.0,3.88235294117647,1.0,149.676470588235,1297.94117647059,546.176470588235,4.08823529411765,8.8235294117647,100.0,1500.94117647059,717.088235294118,1100.41176470588,5522.03646431233,229.911764705882,1.33843024351929,0.0104063910534506,133.911764705882,100.0,100.0,2888.58823529412,133.911764705882,133.911764705882,133.911764705882,467.823529411765,0.0,562.911764705882,0.0,0.0,0.0,0.0,1232.44117647059,627.117647058824,524.088235294118,0.0,1.97058823529412,0.0,0.0,1100.41176470588,1232.05882352941,22.0183486238532
20449600000.0,102.756995148794,8.0,0.0,0.0,4.0,4.0,139.52380952381,933.793650793651,523.174603174603,8.0,100.0,100.0,451.206349206349,940.84126984127,729.904761904762,6336.54303685344,224.968253968254,2.01018183805516,0.991466262936075,93.2539682539683,100.0,100.0,2326.33333333333,130.31746031746,130.31746031746,130.31746031746,426.52380952381,41.2698412698413,463.095238095238,26.984126984127,14.2857142857143,0.0,41.2698412698413,1240.5873015873,122.079365079365,122.079365079365,3.82539682539683,20.3968253968254,0.0,100.0,729.904761904762,273.825396825397,20.5020920502092
20449910000.0,101.861509015309,9.25,2.0,0.0,4.0,3.25,649.5,649.5,597.9375,8.3125,6.25,100.0,1462.90625,866.59375,688.21875,8247.21483208826,418.40625,2.56851697129368,3.61025243237874,289.75,100.0,100.0,963.75,289.75,289.75,289.75,538.9375,0.0,1109.875,0.0,0.0,0.0,0.0,628.875,249.96875,249.96875,1.78125,5.0625,0.0,100.0,688.21875,1175.8125,24.6153846153846
20449940000.0,102.662146159753,8.36585365853658,0.0,0.0,3.63414634146341,4.73170731707317,907.682926829268,1753.31707317073,251.121951219512,8.36585365853658,100.0,100.0,656.292682926829,791.926829268292,499.268292682927,5528.28846927302,261.926829268293,1.82875865703892,0.866600425545,256.634146341463,100.0,100.0,2243.39024390244,256.634146341463,256.634146341463,256.634146341463,145.707317073171,100.0,785.560975609756,0.0,0.0,100.0,100.0,1156.07317073171,341.170731707317,341.170731707317,1.04878048780488,3.65853658536585,0.0,100.0,499.268292682927,1784.0243902439,25.8566978193146
20452420000.0,102.417871124974,9.69230769230769,2.0,0.0,4.0,3.69230769230769,606.246153846154,606.246153846154,846.707692307692,9.03076923076923,33.8461538461538,100.0,1433.92307692308,694.507692307692,972.292307692308,7980.24021852455,359.769230769231,2.16274514231207,2.59433923479147,300.507692307692,96.9230769230769,96.9230769230769,1274.15384615385,300.507692307692,300.507692307692,300.507692307692,585.723076923077,0.0,1000.61538461538,0.0,0.0,0.0,0.0,585.723076923077,551.507692307692,551.507692307692,0.0153846153846154,3.63076923076923,0.0,60.0,972.292307692308,1132.55384615385,23.3438485804416
20452640000.0,100.219158963951,6.46969696969697,1.0,0.0,2.95454545454545,2.51515151515152,669.075757575758,669.075757575758,392.121212121212,6.46969696969697,0.0,100.0,2069.09090909091,1283.28787878788,662.5,3115.43808881627,186.727272727273,2.51480184463101,0.587351698519065,334.19696969697,100.0,100.0,4713.06060606061,348.090909090909,334.19696969697,334.19696969697,150.045454545455,100.0,866.651515151515,0.0,86.3636363636364,0.0,0.0,979.954545454546,515.909090909091,522.651515151515,0.0,4.22727272727273,0.0,100.0,662.5,1115.39393939394,21.3256484149856
20452780000.0,102.889503628927,6.89024390243902,1.0,0.0,2.89024390243902,3.0,342.682926829268,342.682926829268,742.256097560975,6.89024390243902,0.0,100.0,2009.08536585366,1223.25609756097,413.939024390244,3591.1185080805,216.975609756097,2.71702540576894,1.17977709225811,215.90243902439,100.0,100.0,5144.26829268292,215.90243902439,215.90243902439,215.90243902439,98.0975609756098,100.0,647.987804878048,0.0,100.0,0.0,70.7317073170732,652.621951219512,318.30487804878,318.30487804878,1.29268292682927,3.0,0.0,100.0,413.939024390244,1277.78048780488,26.1290322580645
20452850000.0,97.6342689138179,3.41379310344828,1.0,0.0,2.01724137931034,0.396551724137931,1064.29310344828,1064.29310344828,406.637931034483,3.62068965517241,0.0,100.0,1696.08620689655,1555.74137931034,1064.29310344828,2644.98650096327,117.258620689655,1.01309622597476,-1.91774375456601,799.293103448276,0.0,0.0,5735.37931034483,799.293103448276,799.293103448276,799.293103448276,214.396551724138,100.0,214.396551724138,100.0,0.0,0.0,100.0,540.258620689655,716.362068965517,1064.29310344828,0.0,0.0,0.0,22.4137931034483,1064.29310344828,2207.10344827586,29.2452830188679
20452880000.0,105.113983098043,8.90909090909091,0.0,1.15909090909091,4.0,3.75,590.454545454546,590.454545454546,434.386363636364,8.38636363636364,47.7272727272727,100.0,1417.65909090909,461.636363636364,537.886363636364,4724.82955628996,253.181818181818,1.72021004754495,0.481162896744745,271.181818181818,100.0,100.0,4735.47727272727,271.181818181818,271.181818181818,271.181818181818,115.522727272727,100.0,247.090909090909,100.0,0.0,0.0,100.0,247.090909090909,1103.56818181818,512.636363636364,0.0,2.0,0.0,100.0,537.886363636364,1148.06818181818,24.8520710059172
20453010000.0,100.209012305299,3.53448275862069,0.0,0.0,2.3448275862069,1.18965517241379,913.706896551724,913.706896551724,500.724137931034,3.53448275862069,0.0,100.0,2177.6724137931,1246.84482758621,870.603448275862,4054.58199206801,226.137931034483,1.49280686618363,-0.162231716989266,230.655172413793,93.1034482758621,93.1034482758621,4585.39655172414,230.655172413793,230.655172413793,230.655172413793,79.9827586206896,100.0,523.448275862069,6.89655172413793,62.0689655172414,100.0,100.0,523.448275862069,1030.86206896552,892.913793103449,0.0,0.103448275862069,0.0,94.8275862068965,870.603448275862,1075.43103448276,17.5925925925926
20453060000.0,101.512628609132,2.39622641509434,0.0,0.0,2.39622641509434,0.0,1311.18867924528,2012.83018867925,368.245283018868,1.67924528301887,13.2075471698113,100.0,1495.20754716981,1047.18867924528,189.584905660377,3229.8324779836,167.830188679245,1.89480965129268,-0.301071923210357,173.566037735849,100.0,100.0,3178.49056603774,173.566037735849,173.566037735849,173.566037735849,71.4716981132076,100.0,72.433962264151,100.0,86.7924528301887,5.66037735849057,100.0,72.433962264151,793.207547169812,793.207547169812,0.0,0.528301886792453,0.0,100.0,189.584905660377,2206.64150943396,25.2595155709343
